product_sku,category_code,warehouse_code,quantity,transaction_type
SKU02294,CAT0193,WH0950,-5,OUT
SKU01517,CAT0236,WH0674,12,IN
SKU00074,CAT0225,WH0548,-20,OUT
SKU09532,CAT0305,WH0384,-9,OUT
SKU00263,CAT0769,WH0407,-14,OUT
SKU05082,CAT0166,WH0937,2,IN
SKU01844,CAT0750,WH0834,-18,OUT
SKU07850,CAT0843,WH0194,-16,OUT
SKU05672,CAT0525,WH0537,19,IN
SKU02056,CAT0415,WH0801,-14,OUT
SKU08483,CAT0299,WH0815,15,IN
SKU02384,CAT0814,WH0038,-14,OUT
SKU06115,CAT0475,WH0626,-10,OUT
SKU09332,CAT0450,WH0188,-8,OUT
SKU02422,CAT0925,WH0906,-10,OUT
SKU08729,CAT0128,WH0976,-10,OUT
SKU06628,CAT0935,WH0876,5,IN
SKU03922,CAT0190,WH0625,8,IN
SKU05335,CAT0352,WH0610,-6,OUT
SKU07363,CAT0961,WH0055,-6,OUT
SKU04453,CAT0084,WH0906,-18,OUT
SKU09695,CAT0264,WH0549,18,IN
SKU06136,CAT0307,WH0543,-14,OUT
SKU09137,CAT0368,WH0950,11,IN
SKU03592,CAT0335,WH0494,-8,OUT
SKU09101,CAT0641,WH0712,-14,OUT
SKU06114,CAT0866,WH0078,-18,OUT
SKU01419,CAT0773,WH0786,5,IN
SKU00366,CAT0715,WH0290,3,IN
SKU08397,CAT0853,WH0174,1,IN
SKU00294,CAT0403,WH0650,1,IN
SKU04504,CAT0713,WH0766,20,IN
SKU07837,CAT0562,WH0908,14,IN
SKU04724,CAT0417,WH0722,9,IN
SKU01767,CAT0351,WH0405,17,IN
SKU04522,CAT0545,WH0431,-7,OUT
SKU05243,CAT0793,WH0883,14,IN
SKU06743,CAT0209,WH0506,7,IN
SKU03388,CAT0430,WH0390,10,IN
SKU02528,CAT0840,WH0260,17,IN
SKU04336,CAT0581,WH0661,-3,OUT
SKU05203,CAT0340,WH0978,-14,OUT
SKU08994,CAT0757,WH0387,-1,OUT
SKU04059,CAT0334,WH0573,-4,OUT
SKU08790,CAT0191,WH0731,20,IN
SKU02518,CAT0359,WH0114,-3,OUT
SKU05846,CAT0109,WH0542,13,IN
SKU04037,CAT0701,WH0881,-19,OUT
SKU09097,CAT0246,WH0436,1,IN
SKU01781,CAT0575,WH0212,16,IN
SKU02696,CAT0032,WH0914,-19,OUT
SKU08294,CAT0613,WH0216,9,IN
SKU03965,CAT0291,WH0705,-1,OUT
SKU04780,CAT0072,WH0183,-19,OUT
SKU07155,CAT0627,WH0692,-11,OUT
SKU06914,CAT0271,WH0853,17,IN
SKU00862,CAT0807,WH0703,-11,OUT
SKU05310,CAT0278,WH0062,7,IN
SKU07476,CAT0152,WH0712,-6,OUT
SKU01104,CAT0325,WH0415,17,IN
SKU03573,CAT0653,WH0993,1,IN
SKU00401,CAT0182,WH0171,-20,OUT
SKU06676,CAT0428,WH0335,13,IN
SKU02922,CAT0282,WH0336,16,IN
SKU07968,CAT0380,WH0547,11,IN
SKU08409,CAT0533,WH0809,12,IN
SKU04749,CAT0302,WH0218,2,IN
SKU01823,CAT0804,WH0116,-8,OUT
SKU04376,CAT0077,WH0340,1,IN
SKU05452,CAT0634,WH0965,-11,OUT
SKU08258,CAT0038,WH0512,12,IN
SKU09402,CAT0258,WH0229,-2,OUT
SKU06362,CAT0144,WH0220,16,IN
SKU00385,CAT0681,WH0830,7,IN
SKU04687,CAT0409,WH0275,6,IN
SKU09820,CAT0149,WH0773,7,IN
SKU02336,CAT0425,WH0438,9,IN
SKU06335,CAT0211,WH0430,16,IN
SKU04938,CAT0681,WH0048,-16,OUT
SKU08002,CAT0823,WH0133,-8,OUT
SKU04899,CAT0633,WH0373,-19,OUT
SKU04958,CAT0477,WH0388,5,IN
SKU04604,CAT0501,WH0788,8,IN
SKU04305,CAT0458,WH0983,4,IN
SKU03174,CAT0947,WH0011,13,IN
SKU08270,CAT0742,WH0892,-1,OUT
SKU05989,CAT0316,WH0872,-17,OUT
SKU05612,CAT0005,WH0183,-5,OUT
SKU08314,CAT0861,WH0163,14,IN
SKU04491,CAT0130,WH0651,16,IN
SKU01706,CAT0908,WH0643,18,IN
SKU01762,CAT0174,WH0130,12,IN
SKU00194,CAT0592,WH0213,11,IN
SKU07824,CAT0821,WH0240,-9,OUT
SKU01506,CAT0079,WH0302,-16,OUT
SKU03326,CAT0890,WH0085,-10,OUT
SKU07523,CAT0413,WH0103,-1,OUT
SKU03345,CAT0243,WH0495,19,IN
SKU03386,CAT0163,WH0082,14,IN
SKU00194,CAT0592,WH0902,-15,OUT
SKU06320,CAT0409,WH0825,-9,OUT
SKU02843,CAT0395,WH0769,3,IN
SKU01275,CAT0521,WH0332,-11,OUT
SKU00838,CAT0958,WH0757,-9,OUT
SKU07339,CAT0288,WH0458,8,IN
SKU06838,CAT0162,WH0592,-13,OUT
SKU07992,CAT0793,WH0773,4,IN
SKU03187,CAT0153,WH0780,-20,OUT
SKU05012,CAT0251,WH0140,-11,OUT
SKU07370,CAT0586,WH0542,11,IN
SKU01573,CAT0245,WH0610,16,IN
SKU02371,CAT0960,WH0526,-7,OUT
SKU06758,CAT0460,WH0903,12,IN
SKU07542,CAT0310,WH0936,-7,OUT
SKU09087,CAT0326,WH1000,3,IN
SKU07840,CAT0747,WH0446,-20,OUT
SKU02344,CAT0728,WH0168,10,IN
SKU08274,CAT0414,WH0653,-15,OUT
SKU05660,CAT0408,WH0752,14,IN
SKU09767,CAT0658,WH0641,7,IN
SKU08171,CAT0660,WH0528,-19,OUT
SKU07836,CAT0251,WH0397,-7,OUT
SKU05648,CAT0071,WH0239,-13,OUT
SKU05062,CAT0799,WH0746,-14,OUT
SKU04712,CAT0111,WH0458,-10,OUT
SKU01859,CAT0396,WH0220,-9,OUT
SKU07378,CAT0939,WH0052,7,IN
SKU07458,CAT0303,WH0117,3,IN
SKU06527,CAT0735,WH0900,12,IN
SKU08887,CAT0823,WH0317,15,IN
SKU01906,CAT0238,WH0202,-18,OUT
SKU00483,CAT0959,WH0427,-18,OUT
SKU09819,CAT0938,WH0980,-17,OUT
SKU05907,CAT0644,WH0465,15,IN
SKU00057,CAT0454,WH0502,5,IN
SKU03899,CAT0355,WH0025,12,IN
SKU07015,CAT0429,WH0329,9,IN
SKU05125,CAT0905,WH0731,14,IN
SKU06016,CAT0859,WH0754,-7,OUT
SKU04340,CAT0712,WH0280,13,IN
SKU02780,CAT0774,WH0643,-13,OUT
SKU09156,CAT0147,WH0470,-4,OUT
SKU07703,CAT0730,WH0086,15,IN
SKU07511,CAT0918,WH0979,-9,OUT
SKU09299,CAT0161,WH0474,2,IN
SKU07935,CAT0963,WH0786,9,IN
SKU00329,CAT0823,WH0792,-19,OUT
SKU01944,CAT0480,WH0820,15,IN
SKU07760,CAT0045,WH0036,-18,OUT
SKU05292,CAT0389,WH0652,-3,OUT
SKU07170,CAT0584,WH0820,-9,OUT
SKU05999,CAT0749,WH0108,15,IN
SKU04214,CAT0835,WH0897,-13,OUT
SKU09477,CAT0481,WH0101,18,IN
SKU04146,CAT0896,WH0361,15,IN
SKU09870,CAT0252,WH0196,-17,OUT
SKU09782,CAT0049,WH0572,-7,OUT
SKU00091,CAT0815,WH0090,17,IN
SKU01112,CAT0797,WH0664,-7,OUT
SKU08347,CAT0397,WH0628,9,IN
SKU02896,CAT0165,WH0854,12,IN
SKU07164,CAT0658,WH0605,-8,OUT
SKU07440,CAT0705,WH0667,17,IN
SKU02896,CAT0165,WH0256,-18,OUT
SKU08178,CAT0496,WH0147,-15,OUT
SKU00658,CAT0256,WH0586,-11,OUT
SKU07763,CAT0243,WH0119,-10,OUT
SKU06817,CAT0523,WH0654,3,IN
SKU08412,CAT0184,WH0013,-4,OUT
SKU05723,CAT0862,WH0468,-2,OUT
SKU06032,CAT0884,WH0667,-1,OUT
SKU01190,CAT0994,WH0043,4,IN
SKU08881,CAT0237,WH0959,-10,OUT
SKU04808,CAT0995,WH0201,1,IN
SKU07657,CAT0625,WH0587,-10,OUT
SKU05680,CAT0593,WH0434,-14,OUT
SKU02686,CAT0019,WH0166,16,IN
SKU09113,CAT0328,WH0412,-7,OUT
SKU02304,CAT0320,WH0388,-12,OUT
SKU01019,CAT0001,WH0386,15,IN
SKU07131,CAT0368,WH0718,20,IN
SKU06375,CAT0760,WH0862,-15,OUT
SKU04214,CAT0835,WH0133,-7,OUT
SKU01935,CAT0097,WH0044,-5,OUT
SKU08356,CAT0185,WH0756,-2,OUT
SKU08959,CAT0033,WH0999,-8,OUT
SKU01068,CAT0829,WH0261,-12,OUT
SKU07978,CAT0134,WH0764,-8,OUT
SKU09802,CAT0900,WH0634,8,IN
SKU04849,CAT0595,WH0643,16,IN
SKU07096,CAT0144,WH0311,-6,OUT
SKU00964,CAT0053,WH0679,-7,OUT
SKU08967,CAT0362,WH0217,-19,OUT
SKU03624,CAT0149,WH0286,-8,OUT
SKU01427,CAT0298,WH0548,-16,OUT
SKU05341,CAT0254,WH0183,-7,OUT
SKU01800,CAT0579,WH0788,13,IN
SKU08458,CAT0269,WH0510,-9,OUT
SKU04649,CAT0246,WH0442,13,IN
SKU06986,CAT0495,WH0417,10,IN
SKU07412,CAT0794,WH0729,-9,OUT
SKU04491,CAT0130,WH0126,-4,OUT
SKU03510,CAT0580,WH0747,18,IN
SKU06908,CAT0505,WH0987,-17,OUT
SKU08145,CAT0166,WH0761,6,IN
SKU00017,CAT0009,WH0063,12,IN
SKU05093,CAT0671,WH0858,-16,OUT
SKU01127,CAT0883,WH0537,17,IN
SKU06968,CAT0631,WH0929,-18,OUT
SKU00059,CAT0809,WH0306,-7,OUT
SKU09649,CAT0783,WH0362,3,IN
SKU01568,CAT0021,WH0800,-7,OUT
SKU03224,CAT0538,WH0439,-15,OUT
SKU08734,CAT0234,WH0671,10,IN
SKU02101,CAT0189,WH0982,-1,OUT
SKU00196,CAT0513,WH0757,12,IN
SKU03328,CAT0220,WH0424,4,IN
SKU05828,CAT0197,WH0908,5,IN
SKU04179,CAT0119,WH0161,-9,OUT
SKU01732,CAT0619,WH0267,-14,OUT
SKU08424,CAT0957,WH0771,-17,OUT
SKU01342,CAT0063,WH0609,19,IN
SKU07756,CAT0997,WH0990,9,IN
SKU09024,CAT0709,WH1000,4,IN
SKU04533,CAT0305,WH0366,-6,OUT
SKU05806,CAT0171,WH0983,3,IN
SKU03061,CAT0185,WH0306,1,IN
SKU01079,CAT0261,WH0249,12,IN
SKU07881,CAT0444,WH0357,1,IN
SKU00631,CAT0580,WH0796,7,IN
SKU07311,CAT0308,WH0032,-12,OUT
SKU04338,CAT0907,WH0279,-14,OUT
SKU05374,CAT0147,WH0277,15,IN
SKU09714,CAT0121,WH0372,7,IN
SKU08274,CAT0414,WH0469,-20,OUT
SKU09057,CAT0354,WH0670,-6,OUT
SKU01947,CAT0784,WH0906,-13,OUT
SKU02350,CAT0896,WH0267,-8,OUT
SKU09934,CAT0424,WH0690,6,IN
SKU01203,CAT0793,WH0338,10,IN
SKU00127,CAT0676,WH0309,-3,OUT
SKU05402,CAT0633,WH0676,14,IN
SKU01120,CAT0946,WH0324,-7,OUT
SKU08034,CAT0188,WH0212,7,IN
SKU05435,CAT0549,WH0521,-5,OUT
SKU02748,CAT0678,WH0080,13,IN
SKU02662,CAT0530,WH0389,2,IN
SKU00143,CAT0503,WH0412,-11,OUT
SKU02488,CAT0870,WH0947,12,IN
SKU07637,CAT0101,WH0398,11,IN
SKU00028,CAT0463,WH0099,3,IN
SKU06339,CAT0169,WH0345,18,IN
SKU09385,CAT0430,WH0640,-17,OUT
SKU02603,CAT0625,WH0426,14,IN
SKU07238,CAT0135,WH0601,3,IN
SKU07862,CAT0094,WH0218,-13,OUT
SKU03970,CAT0931,WH0479,5,IN
SKU03993,CAT0272,WH0513,-11,OUT
SKU00334,CAT0319,WH0048,-16,OUT
SKU02321,CAT0153,WH0139,-8,OUT
SKU01588,CAT0215,WH0949,1,IN
SKU09766,CAT0573,WH0190,-1,OUT
SKU06787,CAT0537,WH0161,12,IN
SKU06201,CAT0975,WH0314,-3,OUT
SKU01257,CAT0951,WH0179,8,IN
SKU01606,CAT0041,WH0588,5,IN
SKU07088,CAT0454,WH0804,1,IN
SKU07336,CAT0550,WH0779,-16,OUT
SKU09364,CAT0541,WH0882,-3,OUT
SKU03179,CAT0959,WH0802,3,IN
SKU06338,CAT0655,WH0250,17,IN
SKU06176,CAT0382,WH0041,-20,OUT
SKU08236,CAT0615,WH0897,4,IN
SKU08320,CAT0286,WH0703,-12,OUT
SKU08037,CAT0691,WH0338,19,IN
SKU09141,CAT0643,WH0485,16,IN
SKU09089,CAT0791,WH0702,-20,OUT
SKU04046,CAT0817,WH0254,-11,OUT
SKU06091,CAT0654,WH0050,-3,OUT
SKU02839,CAT0102,WH0890,-7,OUT
SKU06831,CAT0071,WH0864,-5,OUT
SKU01217,CAT0719,WH0334,11,IN
SKU06273,CAT0664,WH0351,9,IN
SKU08514,CAT0993,WH0822,7,IN
SKU04401,CAT0888,WH0012,2,IN
SKU06770,CAT0793,WH0767,-2,OUT
SKU09651,CAT0184,WH0895,-7,OUT
SKU05507,CAT0443,WH0869,14,IN
SKU03622,CAT0117,WH0342,-8,OUT
SKU02343,CAT0838,WH0385,3,IN
SKU04704,CAT0051,WH0884,1,IN
SKU01729,CAT0992,WH0975,20,IN
SKU06835,CAT0227,WH0322,-13,OUT
SKU03897,CAT0507,WH0185,-19,OUT
SKU09088,CAT0840,WH0882,-10,OUT
SKU01831,CAT0338,WH0272,6,IN
SKU04569,CAT0330,WH0820,16,IN
SKU03908,CAT0062,WH0175,-17,OUT
SKU02836,CAT0422,WH0195,-3,OUT
SKU01796,CAT0493,WH0350,-3,OUT
SKU08000,CAT0096,WH0868,12,IN
SKU04389,CAT0267,WH0927,2,IN
SKU09660,CAT0830,WH0185,-6,OUT
SKU00634,CAT0297,WH0193,17,IN
SKU04451,CAT0453,WH0506,-19,OUT
SKU04341,CAT0362,WH0090,10,IN
SKU08680,CAT0718,WH0433,16,IN
SKU00088,CAT0647,WH0663,13,IN
SKU06194,CAT0737,WH0746,-18,OUT
SKU07842,CAT0825,WH0658,4,IN
SKU04317,CAT0717,WH0300,15,IN
SKU04050,CAT0098,WH0613,13,IN
SKU03301,CAT0196,WH0641,17,IN
SKU08257,CAT0891,WH0989,-13,OUT
SKU02756,CAT0068,WH0013,13,IN
SKU06893,CAT0960,WH0889,-2,OUT
SKU05557,CAT0077,WH0523,11,IN
SKU01794,CAT0359,WH0597,-5,OUT
SKU06931,CAT0525,WH0509,5,IN
SKU09187,CAT0693,WH0392,-16,OUT
SKU07702,CAT0762,WH0303,-7,OUT
SKU02458,CAT0255,WH0274,10,IN
SKU02007,CAT0715,WH0160,15,IN
SKU04496,CAT0605,WH0065,1,IN
SKU05871,CAT0983,WH0892,1,IN
SKU01340,CAT0518,WH0431,15,IN
SKU01167,CAT0527,WH0420,-3,OUT
SKU09319,CAT0123,WH0782,-18,OUT
SKU02588,CAT0814,WH0701,-5,OUT
SKU09712,CAT0158,WH0005,1,IN
SKU08837,CAT0924,WH0459,-15,OUT
SKU09516,CAT0720,WH0318,-15,OUT
SKU08682,CAT0082,WH0333,7,IN
SKU02733,CAT0459,WH0607,15,IN
SKU06129,CAT0007,WH0693,6,IN
SKU04766,CAT0417,WH0114,-11,OUT
SKU04135,CAT0184,WH0018,-3,OUT
SKU08385,CAT0273,WH0722,8,IN
SKU06397,CAT0957,WH0224,16,IN
SKU04505,CAT0794,WH0159,18,IN
SKU03635,CAT0356,WH0399,-14,OUT
SKU00915,CAT0459,WH0941,-11,OUT
SKU08378,CAT0414,WH0126,13,IN
SKU08117,CAT0439,WH0611,-18,OUT
SKU01936,CAT0895,WH0204,17,IN
SKU05612,CAT0005,WH0202,8,IN
SKU04212,CAT0383,WH0674,-7,OUT
SKU00334,CAT0319,WH0386,7,IN
SKU01864,CAT0211,WH0523,-13,OUT
SKU09342,CAT0367,WH0921,20,IN
SKU05634,CAT0228,WH0295,16,IN
SKU07419,CAT0582,WH0437,14,IN
SKU02956,CAT0894,WH0499,-8,OUT
SKU03761,CAT0916,WH0297,-1,OUT
SKU03589,CAT0316,WH0195,-10,OUT
SKU00638,CAT0874,WH0071,18,IN
SKU08020,CAT0288,WH0536,5,IN
SKU00400,CAT0272,WH0632,-14,OUT
SKU00845,CAT0232,WH0159,-18,OUT
SKU09527,CAT0421,WH0484,-14,OUT
SKU05811,CAT0026,WH0310,-19,OUT
SKU04279,CAT0960,WH0462,15,IN
SKU07468,CAT0782,WH0798,11,IN
SKU06700,CAT0410,WH0821,-4,OUT
SKU01534,CAT0351,WH0322,-3,OUT
SKU01256,CAT0812,WH0169,-6,OUT
SKU01584,CAT0065,WH0309,10,IN
SKU09052,CAT0849,WH0564,2,IN
SKU07221,CAT0432,WH0922,8,IN
SKU08788,CAT0376,WH0470,17,IN
SKU06284,CAT0580,WH0273,6,IN
SKU08258,CAT0038,WH0572,-18,OUT
SKU07728,CAT0239,WH0794,-4,OUT
SKU05367,CAT0733,WH0864,17,IN
SKU09122,CAT0923,WH0152,-13,OUT
SKU02025,CAT0168,WH0690,-2,OUT
SKU08850,CAT0329,WH0994,19,IN
SKU04767,CAT0005,WH0291,16,IN
SKU07736,CAT0088,WH0967,19,IN
SKU05337,CAT0925,WH0223,14,IN
SKU02571,CAT0187,WH0912,3,IN
SKU01760,CAT0516,WH0900,19,IN
SKU00125,CAT0925,WH0365,-19,OUT
SKU08547,CAT0967,WH0492,19,IN
SKU04872,CAT0335,WH0900,17,IN
SKU08385,CAT0273,WH0835,-2,OUT
SKU01998,CAT0444,WH0254,12,IN
SKU05814,CAT0189,WH0994,1,IN
SKU08711,CAT0686,WH0680,4,IN
SKU01701,CAT0765,WH0649,15,IN
SKU01436,CAT0579,WH0842,1,IN
SKU01529,CAT0935,WH0273,7,IN
SKU08842,CAT0586,WH0878,-19,OUT
SKU02936,CAT0615,WH0983,-4,OUT
SKU04195,CAT0515,WH0833,-18,OUT
SKU06979,CAT0017,WH0874,-6,OUT
SKU00273,CAT0411,WH0163,3,IN
SKU06214,CAT0005,WH0227,-2,OUT
SKU09171,CAT0555,WH0917,5,IN
SKU03309,CAT0583,WH0891,1,IN
SKU02844,CAT0941,WH0124,-12,OUT
SKU02757,CAT0083,WH0562,15,IN
SKU03573,CAT0653,WH0448,13,IN
SKU08777,CAT0814,WH0170,1,IN
SKU06079,CAT0716,WH0467,-7,OUT
SKU02878,CAT0198,WH0702,5,IN
SKU03236,CAT0943,WH0496,-13,OUT
SKU09965,CAT0170,WH0354,-13,OUT
SKU03680,CAT0848,WH0375,-16,OUT
SKU09610,CAT0939,WH0915,19,IN
SKU03819,CAT0270,WH0478,4,IN
SKU04524,CAT0703,WH0157,20,IN
SKU04297,CAT0560,WH0942,8,IN
SKU07479,CAT0130,WH0428,13,IN
SKU02507,CAT0738,WH0826,-3,OUT
SKU05081,CAT0140,WH0294,16,IN
SKU06453,CAT0582,WH0027,15,IN
SKU06431,CAT0088,WH0303,3,IN
SKU04774,CAT0225,WH0374,9,IN
SKU02932,CAT0358,WH0811,-19,OUT
SKU08183,CAT0144,WH0054,-8,OUT
SKU04012,CAT0907,WH0416,9,IN
SKU06494,CAT0623,WH0392,18,IN
SKU09831,CAT0266,WH0391,-19,OUT
SKU02113,CAT0179,WH0858,14,IN
SKU00050,CAT0969,WH0314,3,IN
SKU05260,CAT0733,WH0501,11,IN
SKU09305,CAT0276,WH0291,12,IN
SKU00149,CAT0849,WH0566,20,IN
SKU09796,CAT0176,WH0311,-8,OUT
SKU06059,CAT0666,WH0339,-13,OUT
SKU01142,CAT0814,WH0190,-15,OUT
SKU00693,CAT0909,WH0812,-2,OUT
SKU08095,CAT0422,WH0458,14,IN
SKU05339,CAT0928,WH0383,2,IN
SKU09521,CAT0754,WH0780,-15,OUT
SKU04079,CAT0434,WH0505,6,IN
SKU03045,CAT0934,WH0214,-13,OUT
SKU01004,CAT0565,WH0762,8,IN
SKU05596,CAT0866,WH0381,10,IN
SKU02892,CAT0798,WH0127,9,IN
SKU03879,CAT0327,WH0315,16,IN
SKU02042,CAT0218,WH0102,15,IN
SKU09485,CAT0876,WH0151,-4,OUT
SKU07547,CAT0426,WH0283,-1,OUT
SKU06998,CAT0389,WH0496,-8,OUT
SKU00472,CAT0597,WH0256,17,IN
SKU08322,CAT0169,WH0974,-14,OUT
SKU08779,CAT0010,WH0002,-19,OUT
SKU03145,CAT0685,WH0787,7,IN
SKU04214,CAT0835,WH0503,-1,OUT
SKU05148,CAT0255,WH0275,15,IN
SKU09723,CAT0920,WH0980,-18,OUT
SKU01667,CAT0596,WH0780,4,IN
SKU04055,CAT0077,WH0053,15,IN
SKU09490,CAT0202,WH0206,-9,OUT
SKU03512,CAT0807,WH0031,-7,OUT
SKU02997,CAT0499,WH0463,-10,OUT
SKU07920,CAT0274,WH0581,-18,OUT
SKU01607,CAT0096,WH0495,-18,OUT
SKU03183,CAT0264,WH0987,4,IN
SKU05495,CAT0076,WH0245,-2,OUT
SKU05340,CAT0399,WH0047,-18,OUT
SKU06257,CAT0497,WH0752,19,IN
SKU00376,CAT0271,WH0803,-14,OUT
SKU04172,CAT0005,WH0403,16,IN
SKU09844,CAT0959,WH0091,-16,OUT
SKU09472,CAT0754,WH0808,-11,OUT
SKU01265,CAT0571,WH0263,1,IN
SKU01022,CAT0525,WH0594,14,IN
SKU06852,CAT0462,WH0023,2,IN
SKU02533,CAT0776,WH0329,12,IN
SKU00536,CAT0931,WH0080,-17,OUT
SKU06771,CAT0217,WH0389,-7,OUT
SKU04355,CAT0936,WH0814,18,IN
SKU05417,CAT0877,WH0241,-1,OUT
SKU04403,CAT0306,WH0545,15,IN
SKU05785,CAT0639,WH0626,19,IN
SKU02804,CAT0385,WH0618,-7,OUT
SKU05429,CAT0758,WH0418,-3,OUT
SKU06641,CAT0898,WH0526,-5,OUT
SKU07077,CAT0600,WH0430,11,IN
SKU00063,CAT0027,WH0381,-1,OUT
SKU08584,CAT0891,WH0133,18,IN
SKU04584,CAT0557,WH0562,19,IN
SKU09127,CAT0403,WH0217,-10,OUT
SKU08733,CAT0935,WH0011,11,IN
SKU05938,CAT0099,WH0898,11,IN
SKU07478,CAT0103,WH0567,-9,OUT
SKU08002,CAT0823,WH0120,-14,OUT
SKU07983,CAT0207,WH0002,4,IN
SKU05411,CAT0614,WH0711,-10,OUT
SKU01286,CAT0175,WH0149,-1,OUT
SKU00749,CAT0957,WH0869,19,IN
SKU00538,CAT0538,WH0755,-8,OUT
SKU03421,CAT0506,WH0032,-20,OUT
SKU03797,CAT0682,WH0913,-3,OUT
SKU07508,CAT0968,WH0630,6,IN
SKU00625,CAT0657,WH0191,-13,OUT
SKU09080,CAT0964,WH0280,6,IN
SKU07818,CAT0129,WH0701,-10,OUT
SKU00332,CAT0917,WH0955,11,IN
SKU04385,CAT0250,WH0329,2,IN
SKU05253,CAT0027,WH0028,7,IN
SKU02760,CAT0354,WH0526,-10,OUT
SKU09120,CAT0333,WH0069,-16,OUT
SKU06006,CAT0657,WH0574,12,IN
SKU01383,CAT0459,WH0360,-6,OUT
SKU04085,CAT0510,WH0101,-2,OUT
SKU00490,CAT0426,WH0298,-19,OUT
SKU09551,CAT0324,WH0622,12,IN
SKU09627,CAT0275,WH0150,6,IN
SKU08294,CAT0613,WH0751,2,IN
SKU06412,CAT0679,WH0777,5,IN
SKU05795,CAT0164,WH0851,12,IN
SKU02656,CAT0838,WH0820,-7,OUT
SKU05784,CAT0262,WH0020,-20,OUT
SKU04447,CAT0659,WH0621,-5,OUT
SKU05460,CAT0348,WH0300,-13,OUT
SKU05840,CAT0257,WH0323,-8,OUT
SKU07874,CAT0258,WH0012,17,IN
SKU06481,CAT0700,WH0134,-8,OUT
SKU09599,CAT0815,WH0879,11,IN
SKU09928,CAT0640,WH0334,8,IN
SKU05395,CAT0782,WH0212,-11,OUT
SKU05921,CAT0035,WH0053,13,IN
SKU09113,CAT0328,WH0663,-7,OUT
SKU01342,CAT0063,WH0341,-9,OUT
SKU08634,CAT0329,WH0671,14,IN
SKU01183,CAT0325,WH0821,15,IN
SKU01316,CAT0860,WH0559,-11,OUT
SKU01898,CAT0920,WH0275,17,IN
SKU04972,CAT0460,WH0750,-18,OUT
SKU03314,CAT0656,WH0336,-7,OUT
SKU04053,CAT0259,WH0897,4,IN
SKU09423,CAT0752,WH0124,20,IN
SKU06403,CAT0169,WH0665,19,IN
SKU01731,CAT0247,WH0366,-20,OUT
SKU09264,CAT0238,WH0497,13,IN
SKU04082,CAT0171,WH0802,4,IN
SKU08504,CAT0760,WH0663,12,IN
SKU05332,CAT0734,WH0914,1,IN
SKU05616,CAT0965,WH0296,4,IN
SKU03801,CAT0775,WH0428,-1,OUT
SKU07310,CAT0879,WH0248,-1,OUT
SKU09909,CAT0189,WH0174,-20,OUT
SKU07663,CAT0026,WH0221,11,IN
SKU04710,CAT0365,WH0258,20,IN
SKU03938,CAT0185,WH0974,2,IN
SKU04495,CAT0686,WH0730,-8,OUT
SKU07167,CAT0301,WH0299,-5,OUT
SKU03574,CAT0755,WH0992,-2,OUT
SKU01561,CAT0108,WH0016,-17,OUT
SKU01969,CAT0256,WH0047,7,IN
SKU09874,CAT0253,WH0748,5,IN
SKU03986,CAT0272,WH0464,-3,OUT
SKU07067,CAT0098,WH0624,13,IN
SKU02705,CAT0587,WH0009,-19,OUT
SKU07704,CAT0162,WH0903,-2,OUT
SKU09342,CAT0367,WH0689,20,IN
SKU02681,CAT0110,WH0902,-17,OUT
SKU02608,CAT0131,WH0653,20,IN
SKU05669,CAT0805,WH0426,-4,OUT
SKU03824,CAT0287,WH0255,-10,OUT
SKU09739,CAT0097,WH0257,-11,OUT
SKU08647,CAT0298,WH0785,10,IN
SKU03350,CAT0526,WH0803,-15,OUT
SKU02840,CAT0780,WH0756,6,IN
SKU08651,CAT0116,WH0673,-5,OUT
SKU03826,CAT0793,WH0585,-10,OUT
SKU04957,CAT0176,WH0046,16,IN
SKU00363,CAT0939,WH0604,16,IN
SKU02253,CAT0157,WH0611,-13,OUT
SKU00507,CAT0643,WH0117,-9,OUT
SKU01910,CAT0792,WH0369,-18,OUT
SKU04510,CAT0984,WH0788,-10,OUT
SKU08692,CAT0947,WH0353,-1,OUT
SKU01139,CAT0830,WH0169,16,IN
SKU08298,CAT0421,WH0376,-1,OUT
SKU08749,CAT0929,WH0508,5,IN
SKU05409,CAT0758,WH0442,10,IN
SKU03685,CAT0317,WH0293,13,IN
SKU06942,CAT0266,WH0693,17,IN
SKU00152,CAT0109,WH0538,-20,OUT
SKU06339,CAT0169,WH0651,9,IN
SKU02939,CAT0801,WH0254,5,IN
SKU06229,CAT0691,WH0849,15,IN
SKU08202,CAT0084,WH0504,5,IN
SKU02692,CAT0805,WH0143,7,IN
SKU08693,CAT0665,WH0957,-12,OUT
SKU06853,CAT0312,WH0503,1,IN
SKU09148,CAT0667,WH0086,3,IN
SKU09685,CAT0646,WH0883,3,IN
SKU09603,CAT0891,WH0948,-2,OUT
SKU00265,CAT0946,WH0669,8,IN
SKU06427,CAT0596,WH0050,4,IN
SKU08637,CAT0266,WH0268,-16,OUT
SKU07429,CAT0145,WH0012,17,IN
SKU03449,CAT0819,WH0811,3,IN
SKU02440,CAT0323,WH0647,2,IN
SKU01135,CAT0898,WH0408,9,IN
SKU02963,CAT0092,WH0581,8,IN
SKU03146,CAT0909,WH0168,-10,OUT
SKU09781,CAT0161,WH0260,5,IN
SKU06426,CAT0932,WH0555,9,IN
SKU07939,CAT0583,WH0316,2,IN
SKU05140,CAT0228,WH0413,-12,OUT
SKU03540,CAT0782,WH0144,-8,OUT
