product_sku,category_code,warehouse_code,quantity,transaction_type
SKU03389,CAT0175,WH0848,8,IN
SKU09486,CAT0127,WH0586,-12,OUT
SKU08857,CAT0985,WH0156,19,IN
SKU04172,CAT0929,WH0521,-2,OUT
SKU01435,CAT0759,WH0009,4,IN
SKU01817,CAT0747,WH0823,-8,OUT
SKU08762,CAT0235,WH0572,-17,OUT
SKU00641,CAT0083,WH0490,-15,OUT
SKU03171,CAT0818,WH0785,-4,OUT
SKU08105,CAT0671,WH0960,3,IN
SKU06014,CAT0542,WH0519,-1,OUT
SKU03129,CAT0700,WH0920,15,IN
SKU06052,CAT0869,WH0013,3,IN
SKU07332,CAT0536,WH0463,9,IN
SKU02805,CAT0007,WH0949,12,IN
SKU05978,CAT0932,WH0821,-19,OUT
SKU09319,CAT0794,WH0908,18,IN
SKU08288,CAT0684,WH0994,-8,OUT
SKU08969,CAT0368,WH0223,9,IN
SKU06376,CAT0205,WH0674,19,IN
SKU06863,CAT0852,WH0775,20,IN
SKU05518,CAT0704,WH0175,-15,OUT
SKU01419,CAT0853,WH0740,-3,OUT
SKU03956,CAT0406,WH0098,-3,OUT
SKU09749,CAT0094,WH0729,-10,OUT
SKU08977,CAT0264,WH0239,-14,OUT
SKU01082,CAT0900,WH0815,17,IN
SKU09418,CAT0703,WH0751,17,IN
SKU04333,CAT0146,WH0128,-4,OUT
SKU06299,CAT0349,WH0566,16,IN
SKU02128,CAT0388,WH0687,-11,OUT
SKU07665,CAT0190,WH0162,2,IN
SKU08703,CAT0470,WH0654,10,IN
SKU03791,CAT0665,WH0799,12,IN
SKU05087,CAT0294,WH0655,-18,OUT
SKU03084,CAT0053,WH0162,-2,OUT
SKU05386,CAT0807,WH0152,-2,OUT
SKU08915,CAT0343,WH0871,6,IN
SKU01976,CAT0910,WH0659,-2,OUT
SKU04267,CAT0113,WH0313,4,IN
SKU05101,CAT0192,WH0008,-16,OUT
SKU09219,CAT0534,WH0182,-9,OUT
SKU08024,CAT0763,WH0716,16,IN
SKU04604,CAT0890,WH0367,14,IN
SKU01476,CAT0324,WH0987,10,IN
SKU08360,CAT0725,WH0154,18,IN
SKU01159,CAT0515,WH0620,5,IN
SKU02490,CAT0822,WH0240,8,IN
SKU04368,CAT0932,WH0660,11,IN
SKU09822,CAT0203,WH0404,10,IN
SKU06960,CAT0880,WH0469,2,IN
SKU03190,CAT0559,WH0459,-20,OUT
SKU04259,CAT0726,WH0394,7,IN
SKU04329,CAT0152,WH0397,5,IN
SKU06286,CAT0915,WH0896,13,IN
SKU07010,CAT0272,WH0243,14,IN
SKU08452,CAT0776,WH0942,19,IN
SKU07628,CAT0686,WH0335,14,IN
SKU03208,CAT0984,WH0252,-11,OUT
SKU04440,CAT0717,WH0160,-7,OUT
SKU07187,CAT0417,WH0306,-14,OUT
SKU04450,CAT0286,WH0697,-15,OUT
SKU05647,CAT0285,WH0538,9,IN
SKU06875,CAT0485,WH0156,16,IN
SKU04823,CAT0701,WH0458,-6,OUT
SKU00259,CAT0300,WH0248,13,IN
SKU06309,CAT0880,WH0483,16,IN
SKU00669,CAT0105,WH0090,1,IN
SKU02908,CAT0724,WH0366,-2,OUT
SKU08733,CAT0417,WH0317,-3,OUT
SKU02856,CAT0902,WH0117,4,IN
SKU08913,CAT0825,WH0628,11,IN
SKU01535,CAT0490,WH0099,19,IN
SKU01504,CAT0460,WH0393,-3,OUT
SKU06895,CAT0012,WH0947,-11,OUT
SKU02654,CAT0099,WH0791,-12,OUT
SKU02619,CAT0724,WH0311,-11,OUT
SKU04973,CAT0530,WH0510,6,IN
SKU02411,CAT0046,WH0769,-6,OUT
SKU09077,CAT0112,WH0692,-9,OUT
SKU00129,CAT0217,WH0159,-20,OUT
SKU00985,CAT0197,WH0213,13,IN
SKU02580,CAT0816,WH0191,3,IN
SKU08097,CAT0145,WH0123,-10,OUT
SKU06765,CAT0146,WH0753,-20,OUT
SKU06461,CAT0498,WH0463,-4,OUT
SKU08469,CAT0453,WH0581,-8,OUT
SKU09434,CAT0829,WH0101,16,IN
SKU05407,CAT0412,WH0126,-12,OUT
SKU08442,CAT0754,WH0969,6,IN
SKU03817,CAT0749,WH0824,-6,OUT
SKU09311,CAT0017,WH0475,-5,OUT
SKU00548,CAT0983,WH0496,20,IN
SKU04281,CAT0885,WH0505,1,IN
SKU08519,CAT0907,WH0712,-8,OUT
SKU00780,CAT0977,WH0587,17,IN
SKU02327,CAT0447,WH0790,18,IN
SKU03730,CAT0540,WH0982,-18,OUT
SKU03878,CAT0110,WH0615,-8,OUT
SKU08879,CAT0088,WH0111,13,IN
SKU01044,CAT0422,WH0086,-6,OUT
SKU04496,CAT0301,WH0898,16,IN
SKU09284,CAT0980,WH0763,8,IN
SKU07973,CAT0512,WH0251,-11,OUT
SKU00826,CAT0994,WH0831,-17,OUT
SKU00226,CAT0166,WH0731,11,IN
SKU04985,CAT0814,WH0533,13,IN
SKU05216,CAT0560,WH0976,-15,OUT
SKU06147,CAT0174,WH0833,-12,OUT
SKU07790,CAT0654,WH0792,10,IN
SKU03668,CAT0268,WH0941,10,IN
SKU03461,CAT0461,WH0404,-14,OUT
SKU01619,CAT0080,WH0322,20,IN
SKU01937,CAT0152,WH0213,-10,OUT
SKU00009,CAT0836,WH0241,-20,OUT
SKU05055,CAT0339,WH0061,20,IN
SKU05481,CAT0540,WH0136,11,IN
SKU02478,CAT0074,WH0445,6,IN
SKU06552,CAT0219,WH0579,-12,OUT
SKU02149,CAT0470,WH0678,-12,OUT
SKU09734,CAT0201,WH0237,13,IN
SKU03602,CAT0230,WH0938,14,IN
SKU01953,CAT0700,WH0117,19,IN
SKU06666,CAT0991,WH0273,-9,OUT
SKU00165,CAT0159,WH0296,-3,OUT
SKU09683,CAT0973,WH0295,11,IN
SKU00949,CAT0853,WH0848,10,IN
SKU01287,CAT0761,WH0859,12,IN
SKU03904,CAT0539,WH0486,-10,OUT
SKU02736,CAT0744,WH0165,-7,OUT
SKU06233,CAT0578,WH0636,10,IN
SKU07446,CAT0897,WH0422,18,IN
SKU03394,CAT0539,WH0845,6,IN
SKU08950,CAT0421,WH0156,14,IN
SKU07079,CAT0959,WH0598,-20,OUT
SKU03312,CAT0887,WH0396,-12,OUT
SKU01283,CAT0868,WH0411,13,IN
SKU02586,CAT0003,WH0711,5,IN
SKU04480,CAT0614,WH0590,16,IN
SKU06107,CAT0312,WH0024,-5,OUT
SKU01203,CAT0080,WH0524,-1,OUT
SKU05800,CAT0071,WH0053,14,IN
SKU05936,CAT0684,WH0114,14,IN
SKU01916,CAT0584,WH0048,8,IN
SKU03255,CAT0782,WH0826,11,IN
SKU09963,CAT0831,WH0240,-6,OUT
SKU06632,CAT0635,WH0003,-2,OUT
SKU05764,CAT0923,WH0171,9,IN
SKU04252,CAT0327,WH0523,15,IN
SKU08930,CAT0940,WH0715,-8,OUT
SKU02231,CAT0896,WH0960,11,IN
SKU00633,CAT0052,WH0662,12,IN
SKU06672,CAT0906,WH0176,-15,OUT
SKU09020,CAT0879,WH0407,-3,OUT
SKU00393,CAT0342,WH0887,9,IN
SKU05944,CAT0002,WH0234,11,IN
SKU09355,CAT0142,WH0533,5,IN
SKU05647,CAT0285,WH0994,-14,OUT
SKU07032,CAT0160,WH0158,6,IN
SKU06805,CAT0093,WH0604,12,IN
SKU01744,CAT0291,WH0784,-11,OUT
SKU05554,CAT0317,WH0420,15,IN
SKU04505,CAT0862,WH0256,-15,OUT
SKU03963,CAT0200,WH0585,-10,OUT
SKU02157,CAT0654,WH0943,-6,OUT
SKU05986,CAT0160,WH0554,13,IN
SKU05585,CAT0453,WH0288,7,IN
SKU05714,CAT0109,WH0728,16,IN
SKU05853,CAT0737,WH0043,-1,OUT
SKU08567,CAT0836,WH0059,-10,OUT
SKU05668,CAT0194,WH0424,-4,OUT
SKU03030,CAT0663,WH0430,15,IN
SKU05172,CAT0013,WH0305,2,IN
SKU01094,CAT0854,WH0760,3,IN
SKU00650,CAT0767,WH0255,-12,OUT
SKU07920,CAT0033,WH0795,-10,OUT
SKU00615,CAT0463,WH0249,7,IN
SKU00618,CAT0469,WH0209,-6,OUT
SKU06931,CAT0851,WH0750,-11,OUT
SKU06186,CAT0650,WH0463,-13,OUT
SKU01880,CAT0265,WH0412,-15,OUT
SKU05513,CAT0937,WH0556,-1,OUT
SKU02019,CAT0098,WH0405,2,IN
SKU08871,CAT0733,WH0363,8,IN
SKU04675,CAT0465,WH0443,10,IN
SKU07668,CAT0192,WH0264,6,IN
SKU03806,CAT0908,WH0722,-16,OUT
SKU03970,CAT0154,WH0018,4,IN
SKU06456,CAT0107,WH0550,-13,OUT
SKU04896,CAT0695,WH0212,7,IN
SKU04214,CAT0174,WH0581,-2,OUT
SKU05229,CAT0698,WH0810,13,IN
SKU09375,CAT0671,WH0266,9,IN
SKU07433,CAT0988,WH0889,-8,OUT
SKU00069,CAT0696,WH0142,17,IN
SKU09251,CAT0202,WH0989,-12,OUT
SKU09777,CAT0382,WH0569,8,IN
SKU05168,CAT0029,WH0080,19,IN
SKU00526,CAT0774,WH0954,13,IN
SKU03220,CAT0946,WH0093,-19,OUT
SKU06220,CAT0370,WH0602,-3,OUT
SKU03734,CAT0171,WH0061,-2,OUT
SKU04109,CAT0752,WH0345,-12,OUT
SKU09378,CAT0067,WH0739,16,IN
SKU00567,CAT0316,WH0809,15,IN
SKU08248,CAT0759,WH0738,-10,OUT
SKU02500,CAT0690,WH0359,13,IN
SKU02223,CAT0665,WH0505,-13,OUT
SKU03114,CAT0391,WH0542,-14,OUT
SKU02905,CAT0497,WH0991,-15,OUT
SKU00656,CAT0676,WH0522,-8,OUT
SKU07073,CAT0964,WH0014,14,IN
SKU00207,CAT0304,WH0560,14,IN
SKU08936,CAT0050,WH0391,10,IN
SKU02829,CAT0244,WH0307,9,IN
SKU02059,CAT0632,WH0978,-13,OUT
SKU06425,CAT0863,WH0092,10,IN
SKU08868,CAT0490,WH0470,-3,OUT
SKU06180,CAT0532,WH0002,19,IN
SKU03375,CAT0968,WH0984,-19,OUT
SKU05772,CAT0293,WH0784,-15,OUT
SKU01904,CAT0722,WH0284,5,IN
SKU09811,CAT0638,WH0567,10,IN
SKU03635,CAT0213,WH0219,-3,OUT
SKU03618,CAT0513,WH0377,9,IN
SKU08531,CAT0347,WH0454,17,IN
SKU03984,CAT0258,WH0771,-12,OUT
SKU07974,CAT0834,WH0873,-9,OUT
SKU05343,CAT0610,WH0098,-6,OUT
SKU00342,CAT0028,WH0225,19,IN
SKU07760,CAT0025,WH0303,-16,OUT
SKU09037,CAT0877,WH0219,8,IN
SKU00941,CAT0991,WH0438,-13,OUT
SKU02666,CAT0867,WH0643,4,IN
SKU01848,CAT0091,WH0513,20,IN
SKU06255,CAT0453,WH0745,-5,OUT
SKU05074,CAT0648,WH0957,-8,OUT
SKU09639,CAT0326,WH0282,-3,OUT
SKU05872,CAT0339,WH0519,-3,OUT
SKU03870,CAT0813,WH0085,7,IN
SKU04271,CAT0929,WH0840,7,IN
SKU06154,CAT0010,WH0575,19,IN
SKU01438,CAT0622,WH0154,19,IN
SKU04216,CAT0592,WH0155,-17,OUT
SKU03935,CAT0925,WH0479,-9,OUT
SKU07967,CAT0114,WH0172,-16,OUT
SKU07215,CAT0731,WH0474,20,IN
SKU01186,CAT0366,WH0883,-4,OUT
SKU05898,CAT0832,WH0135,-4,OUT
SKU03713,CAT0249,WH0306,4,IN
SKU05250,CAT0898,WH0566,-19,OUT
SKU01759,CAT0767,WH0002,-18,OUT
SKU00085,CAT0508,WH0690,18,IN
SKU01125,CAT0114,WH0744,-9,OUT
SKU09551,CAT0896,WH0047,14,IN
SKU08175,CAT0617,WH0193,-7,OUT
SKU00487,CAT0360,WH0703,-10,OUT
SKU04076,CAT0633,WH0221,7,IN
SKU03661,CAT0089,WH0307,-4,OUT
SKU01019,CAT0002,WH0434,14,IN
SKU08601,CAT0532,WH0399,9,IN
SKU06449,CAT0855,WH0671,1,IN
SKU08713,CAT0012,WH0417,-5,OUT
SKU06071,CAT0931,WH0931,-6,OUT
SKU09638,CAT0129,WH1000,15,IN
SKU08028,CAT0377,WH0348,-6,OUT
SKU06263,CAT0159,WH0827,-18,OUT
SKU09029,CAT0729,WH0991,-14,OUT
SKU08227,CAT0452,WH0023,-11,OUT
SKU01790,CAT0966,WH0875,-14,OUT
SKU04077,CAT0719,WH0627,10,IN
SKU02920,CAT0613,WH0297,-12,OUT
SKU03794,CAT0624,WH0620,16,IN
SKU04129,CAT0241,WH0029,-15,OUT
SKU01131,CAT0420,WH0459,4,IN
SKU07338,CAT0950,WH0040,-18,OUT
SKU08611,CAT0487,WH0780,-5,OUT
SKU07336,CAT0791,WH0571,-1,OUT
SKU07679,CAT0793,WH0172,16,IN
SKU09838,CAT0736,WH0539,-6,OUT
SKU03310,CAT0390,WH0165,6,IN
SKU08918,CAT0463,WH0820,3,IN
SKU00348,CAT0153,WH0196,-18,OUT
SKU03657,CAT0320,WH0222,-8,OUT
SKU02777,CAT0219,WH0381,-9,OUT
SKU09048,CAT0606,WH0668,5,IN
SKU01141,CAT0541,WH0106,-20,OUT
SKU01348,CAT0460,WH0023,-5,OUT
SKU02255,CAT0780,WH0395,-2,OUT
SKU07878,CAT0488,WH0212,16,IN
SKU00950,CAT0026,WH0224,6,IN
SKU00500,CAT0638,WH0687,-13,OUT
SKU05311,CAT0444,WH0088,-17,OUT
SKU06543,CAT0080,WH0550,1,IN
SKU06877,CAT0264,WH0828,-19,OUT
SKU02257,CAT0895,WH0354,-20,OUT
SKU00879,CAT0651,WH0259,-11,OUT
SKU02293,CAT0636,WH0701,-20,OUT
SKU03991,CAT0044,WH0280,10,IN
SKU09646,CAT0842,WH0202,-8,OUT
SKU02476,CAT0620,WH0391,11,IN
SKU00940,CAT0428,WH0350,-14,OUT
SKU04168,CAT0740,WH0872,-8,OUT
SKU03725,CAT0676,WH0730,-14,OUT
SKU01182,CAT0130,WH0658,7,IN
SKU06504,CAT0641,WH0786,10,IN
SKU03814,CAT0627,WH0220,-15,OUT
SKU01193,CAT0889,WH0107,-19,OUT
SKU09969,CAT0431,WH0300,9,IN
SKU02210,CAT1000,WH0777,-7,OUT
SKU04774,CAT0766,WH0511,20,IN
SKU02749,CAT0404,WH0230,-7,OUT
SKU06512,CAT0025,WH0784,6,IN
SKU08430,CAT0131,WH0361,-20,OUT
SKU06335,CAT0307,WH0984,15,IN
SKU03146,CAT0057,WH0338,-19,OUT
SKU09648,CAT0481,WH0023,-20,OUT
SKU06604,CAT0510,WH0203,17,IN
SKU04862,CAT0260,WH0785,-17,OUT
SKU05724,CAT0993,WH0363,-20,OUT
SKU09538,CAT0809,WH0297,-14,OUT
SKU03885,CAT0107,WH0771,-9,OUT
SKU03524,CAT0195,WH0485,2,IN
SKU03134,CAT0710,WH0870,-19,OUT
SKU01735,CAT0291,WH0961,19,IN
SKU05994,CAT0116,WH0737,7,IN
SKU06073,CAT0467,WH0350,-4,OUT
SKU07485,CAT0596,WH0792,17,IN
SKU00996,CAT0871,WH0933,-7,OUT
SKU09840,CAT0902,WH0619,-14,OUT
SKU05572,CAT0429,WH0825,-10,OUT
SKU06296,CAT0996,WH0151,-6,OUT
SKU03312,CAT0887,WH0936,-11,OUT
SKU06166,CAT0968,WH0394,-6,OUT
SKU06075,CAT0530,WH0488,3,IN
SKU04454,CAT0726,WH0436,-7,OUT
SKU00784,CAT0859,WH0653,19,IN
SKU08810,CAT0948,WH0804,-17,OUT
SKU08806,CAT0103,WH0562,-6,OUT
SKU04859,CAT0652,WH0573,-12,OUT
SKU04611,CAT0372,WH0996,-4,OUT
SKU07749,CAT0261,WH0044,5,IN
SKU03621,CAT0230,WH0979,-12,OUT
SKU07190,CAT0915,WH0182,-2,OUT
SKU04219,CAT0429,WH0630,5,IN
SKU01659,CAT0415,WH0312,1,IN
SKU05400,CAT0168,WH0859,-12,OUT
SKU01277,CAT0130,WH0406,-6,OUT
SKU05914,CAT0314,WH0134,-8,OUT
SKU04319,CAT0075,WH0414,12,IN
SKU05346,CAT0873,WH0024,-4,OUT
SKU04368,CAT0932,WH0759,-12,OUT
SKU07023,CAT0219,WH0095,18,IN
SKU01849,CAT0952,WH0444,16,IN
SKU05291,CAT0137,WH0668,10,IN
SKU07718,CAT0968,WH0513,-6,OUT
SKU00767,CAT0776,WH0522,15,IN
SKU08588,CAT0365,WH0024,-19,OUT
SKU06370,CAT0810,WH0011,20,IN
SKU07197,CAT0721,WH0005,-16,OUT
SKU00443,CAT0293,WH0852,-20,OUT
SKU01510,CAT0109,WH0836,-18,OUT
SKU01647,CAT0887,WH0181,-20,OUT
SKU08963,CAT0032,WH0301,-18,OUT
SKU05781,CAT0514,WH0479,-19,OUT
SKU09652,CAT0801,WH0823,-5,OUT
SKU03540,CAT0359,WH0672,-17,OUT
SKU08283,CAT0388,WH0502,-18,OUT
SKU01888,CAT0240,WH0158,3,IN
SKU06076,CAT0230,WH0964,19,IN
SKU02386,CAT0764,WH0482,-15,OUT
SKU01181,CAT0560,WH0617,1,IN
SKU09244,CAT0517,WH0898,16,IN
SKU05383,CAT0622,WH0916,-3,OUT
SKU08711,CAT0922,WH0042,9,IN
SKU08088,CAT0184,WH0217,12,IN
SKU05469,CAT0641,WH0510,9,IN
SKU04293,CAT0396,WH0210,1,IN
SKU06183,CAT0842,WH0505,4,IN
SKU00534,CAT0767,WH0079,16,IN
SKU03363,CAT0044,WH0767,-1,OUT
SKU04232,CAT0472,WH0834,-5,OUT
SKU00176,CAT0190,WH0943,18,IN
SKU07563,CAT0726,WH0148,3,IN
SKU01177,CAT0776,WH0350,-7,OUT
SKU07402,CAT0067,WH0928,14,IN
SKU07791,CAT0133,WH0605,13,IN
SKU01478,CAT0610,WH0019,-1,OUT
SKU02134,CAT0451,WH0337,1,IN
SKU07052,CAT0885,WH0974,-12,OUT
SKU04704,CAT0764,WH0077,-12,OUT
SKU09665,CAT0653,WH0553,19,IN
SKU04399,CAT0150,WH0244,-18,OUT
SKU01044,CAT0422,WH0806,12,IN
SKU09305,CAT0481,WH0642,-9,OUT
SKU05980,CAT0356,WH0053,-3,OUT
SKU02924,CAT0205,WH0137,-5,OUT
SKU03322,CAT0081,WH0122,-5,OUT
SKU00152,CAT0291,WH0287,16,IN
SKU00445,CAT0157,WH0493,10,IN
SKU05063,CAT0705,WH0075,4,IN
SKU04289,CAT0727,WH0074,-15,OUT
SKU07009,CAT0684,WH0433,-3,OUT
SKU00141,CAT0548,WH0921,15,IN
SKU00739,CAT0834,WH0352,14,IN
SKU04810,CAT0792,WH0851,13,IN
SKU00551,CAT0734,WH0831,-5,OUT
SKU07574,CAT0642,WH0665,-14,OUT
SKU08448,CAT0092,WH0670,-17,OUT
SKU03352,CAT0300,WH0327,-2,OUT
SKU02494,CAT0245,WH0486,-9,OUT
SKU09034,CAT0651,WH0684,-14,OUT
SKU04900,CAT0205,WH0689,19,IN
SKU05908,CAT0564,WH0926,6,IN
SKU08671,CAT0155,WH0385,10,IN
SKU04744,CAT0088,WH0342,1,IN
SKU00549,CAT0982,WH0272,-19,OUT
SKU06253,CAT0786,WH0531,10,IN
SKU05503,CAT0550,WH0501,-6,OUT
SKU06231,CAT0178,WH0898,-12,OUT
SKU09964,CAT0178,WH0104,9,IN
SKU09410,CAT0887,WH0657,-15,OUT
SKU07303,CAT0306,WH0630,6,IN
SKU01138,CAT0061,WH0263,16,IN
SKU04317,CAT0017,WH0507,18,IN
SKU08753,CAT0025,WH0911,-19,OUT
SKU05938,CAT0689,WH0253,-5,OUT
SKU08268,CAT0530,WH0758,-17,OUT
SKU00428,CAT0109,WH0201,-2,OUT
SKU02617,CAT0280,WH0386,2,IN
SKU04676,CAT0813,WH0605,18,IN
SKU02468,CAT0519,WH0445,15,IN
SKU05400,CAT0168,WH0308,-11,OUT
SKU07122,CAT0821,WH0419,-4,OUT
SKU00468,CAT0375,WH0639,-7,OUT
SKU00092,CAT0171,WH0532,7,IN
SKU03104,CAT0209,WH0512,-8,OUT
SKU01713,CAT0278,WH0992,-1,OUT
SKU01152,CAT0600,WH0379,1,IN
SKU09465,CAT0418,WH0808,-16,OUT
SKU03600,CAT0311,WH0096,-18,OUT
SKU02237,CAT0012,WH0604,-8,OUT
SKU07663,CAT0984,WH0592,7,IN
SKU09111,CAT0668,WH0805,9,IN
SKU03973,CAT0585,WH0564,-10,OUT
SKU08046,CAT0213,WH0405,-18,OUT
SKU07894,CAT0515,WH0821,16,IN
SKU01119,CAT0746,WH0125,3,IN
SKU04187,CAT0233,WH0895,15,IN
SKU07165,CAT0650,WH0467,-10,OUT
SKU02305,CAT0484,WH0026,-13,OUT
SKU04890,CAT0779,WH0684,6,IN
SKU00820,CAT0294,WH0809,-19,OUT
SKU06887,CAT0660,WH0791,16,IN
SKU03757,CAT0962,WH0625,-2,OUT
SKU00921,CAT0442,WH0839,-7,OUT
SKU07675,CAT0090,WH0555,3,IN
SKU07018,CAT0339,WH0253,-8,OUT
SKU03968,CAT0005,WH0177,8,IN
SKU00523,CAT0006,WH0043,7,IN
SKU09619,CAT0693,WH0158,-1,OUT
SKU06331,CAT0676,WH0035,2,IN
SKU08875,CAT0592,WH0658,11,IN
SKU03460,CAT0697,WH0989,-5,OUT
SKU06264,CAT0084,WH0353,3,IN
SKU01457,CAT0433,WH0190,-7,OUT
SKU05856,CAT0417,WH0662,8,IN
SKU08532,CAT0695,WH0853,-4,OUT
SKU04504,CAT0829,WH0572,6,IN
SKU03138,CAT0974,WH0378,-19,OUT
SKU00384,CAT0687,WH0004,-10,OUT
SKU01622,CAT0184,WH0873,-8,OUT
SKU06260,CAT0764,WH0469,11,IN
SKU05206,CAT0592,WH0547,4,IN
SKU00773,CAT0551,WH0305,-1,OUT
SKU06300,CAT0810,WH0679,7,IN
SKU09658,CAT0309,WH0478,18,IN
SKU08941,CAT0309,WH0518,-8,OUT
SKU06814,CAT0764,WH0507,-11,OUT
SKU03792,CAT0096,WH0447,-8,OUT
SKU09651,CAT0983,WH0770,-4,OUT
SKU02915,CAT0930,WH0243,4,IN
SKU06144,CAT0979,WH0718,12,IN
SKU06403,CAT0719,WH0800,-2,OUT
SKU09775,CAT0974,WH1000,17,IN
SKU06947,CAT0093,WH0606,20,IN
SKU00861,CAT0807,WH0490,-11,OUT
SKU05687,CAT0178,WH0173,4,IN
SKU03226,CAT0317,WH0317,-5,OUT
SKU00226,CAT0166,WH0837,-13,OUT
SKU03436,CAT0298,WH0713,15,IN
SKU02374,CAT0648,WH0522,8,IN
SKU09133,CAT0438,WH0893,10,IN
SKU07052,CAT0885,WH0760,-10,OUT
SKU09702,CAT0337,WH0531,10,IN
SKU00802,CAT0183,WH0105,-4,OUT
SKU06926,CAT0074,WH0294,-13,OUT
SKU08704,CAT0192,WH0120,-15,OUT
SKU08036,CAT0954,WH0478,-13,OUT
SKU05495,CAT0113,WH0320,-11,OUT
SKU06052,CAT0869,WH0194,3,IN
SKU00390,CAT0408,WH0701,-16,OUT
SKU08988,CAT0429,WH0341,-3,OUT
SKU03466,CAT0495,WH0868,13,IN
SKU00897,CAT0916,WH0949,-15,OUT
SKU01367,CAT0631,WH0403,16,IN
SKU02473,CAT0967,WH0129,4,IN
SKU02484,CAT0311,WH0546,7,IN
SKU07534,CAT0358,WH0979,19,IN
SKU07571,CAT0729,WH0125,-6,OUT
SKU01090,CAT0485,WH0779,6,IN
SKU03173,CAT0735,WH0371,6,IN
SKU07253,CAT0475,WH0369,-16,OUT
SKU02654,CAT0099,WH0775,8,IN
SKU07725,CAT0899,WH0118,20,IN
SKU09647,CAT0782,WH0001,9,IN
SKU01336,CAT0624,WH0984,18,IN
SKU08419,CAT0983,WH0415,-4,OUT
SKU08422,CAT0266,WH0357,-12,OUT
SKU02863,CAT0794,WH0238,18,IN
SKU02366,CAT0857,WH0282,11,IN
SKU04867,CAT0425,WH0940,8,IN
SKU08053,CAT0311,WH0263,13,IN
SKU05751,CAT0599,WH0318,17,IN
SKU08322,CAT0175,WH0465,15,IN
SKU09641,CAT0118,WH0330,20,IN
SKU05773,CAT0806,WH0018,7,IN
SKU06843,CAT0883,WH0158,-7,OUT
SKU03052,CAT0479,WH0968,-1,OUT
SKU00768,CAT0736,WH0952,17,IN
SKU06487,CAT0022,WH0316,-12,OUT
SKU05924,CAT0221,WH0414,20,IN
SKU03416,CAT0918,WH0107,-3,OUT
SKU09220,CAT0362,WH0158,19,IN
SKU04262,CAT0783,WH0594,-19,OUT
SKU00618,CAT0469,WH0769,-7,OUT
SKU01286,CAT0897,WH0430,2,IN
SKU05552,CAT0145,WH0731,-17,OUT
SKU02909,CAT0144,WH0260,-19,OUT
SKU00546,CAT0403,WH0761,-20,OUT
SKU09936,CAT0463,WH0316,7,IN
SKU06610,CAT0346,WH0450,17,IN
SKU08645,CAT0091,WH0903,-7,OUT
SKU09249,CAT0176,WH0514,-9,OUT
SKU09656,CAT0850,WH0276,14,IN
SKU01965,CAT0014,WH0665,10,IN
SKU05454,CAT0363,WH0625,-8,OUT
SKU05603,CAT0210,WH0769,-10,OUT
SKU06293,CAT0438,WH0603,-8,OUT
SKU01369,CAT0980,WH0299,-18,OUT
SKU07259,CAT0314,WH0613,2,IN
SKU07247,CAT0006,WH0832,-11,OUT
SKU06007,CAT0764,WH0876,-7,OUT
SKU05446,CAT0429,WH0310,-19,OUT
SKU01067,CAT0617,WH0584,-5,OUT
SKU00017,CAT0412,WH0391,-17,OUT
SKU03051,CAT0543,WH0273,-16,OUT
SKU07222,CAT0627,WH0123,-4,OUT
SKU05031,CAT0254,WH0710,-8,OUT
SKU02005,CAT0655,WH0049,-2,OUT
SKU05943,CAT0177,WH0887,9,IN
SKU09612,CAT0792,WH0339,3,IN
SKU09846,CAT0935,WH0038,-18,OUT
SKU02341,CAT0785,WH0525,10,IN
SKU07947,CAT0682,WH0093,-8,OUT
SKU03160,CAT0165,WH0665,12,IN
SKU04603,CAT0967,WH0964,8,IN
SKU09093,CAT0705,WH0248,-2,OUT
SKU05198,CAT0832,WH0576,-4,OUT
SKU00743,CAT0010,WH0151,-15,OUT
SKU00867,CAT0773,WH0534,-19,OUT
SKU06889,CAT0548,WH0054,-10,OUT
SKU05957,CAT0145,WH0023,-15,OUT
SKU01666,CAT0397,WH0286,-3,OUT
SKU00240,CAT0920,WH0073,-7,OUT
SKU02260,CAT0207,WH0732,-19,OUT
SKU00201,CAT0884,WH0808,17,IN
SKU06318,CAT0400,WH0149,-17,OUT
SKU08278,CAT0847,WH0338,-7,OUT
SKU01985,CAT0405,WH0030,-11,OUT
SKU04986,CAT0704,WH0194,-10,OUT
SKU05521,CAT0317,WH0005,11,IN
SKU00855,CAT0813,WH0881,15,IN
SKU03276,CAT0389,WH0092,-15,OUT
SKU01521,CAT0167,WH0400,-13,OUT
SKU00284,CAT0306,WH0705,13,IN
SKU08067,CAT0500,WH0686,-20,OUT
SKU02519,CAT0035,WH0302,2,IN
SKU05691,CAT0821,WH0523,8,IN
SKU06391,CAT0121,WH0199,18,IN
SKU03675,CAT0068,WH0556,10,IN
SKU00834,CAT0370,WH0050,4,IN
SKU03951,CAT0276,WH0950,-6,OUT
SKU06436,CAT0172,WH0800,18,IN
SKU06605,CAT0691,WH0535,20,IN
SKU07649,CAT0514,WH0452,-16,OUT
SKU01623,CAT0844,WH0619,-13,OUT
SKU02932,CAT0066,WH0334,-12,OUT
SKU06702,CAT0799,WH0669,-18,OUT
SKU06186,CAT0650,WH0886,-1,OUT
SKU04867,CAT0425,WH0884,8,IN
SKU06165,CAT0228,WH0036,-3,OUT
SKU01145,CAT0436,WH0274,-6,OUT
SKU04221,CAT0830,WH0288,13,IN
SKU06187,CAT0075,WH0369,-6,OUT
SKU05298,CAT0635,WH0148,13,IN
